ID,Ground Truth,Noised Signal,Model Output
646,0.61538637,0.330721071,0.209992275
647,0.616871046,1.175211438,0.226249233
648,0.618353531,-0.765611408,0.212524369
649,0.619833818,0.630554532,0.220398381
650,0.621311903,0.095698168,0.219957814
651,0.62278778,0.976692372,0.233003482
652,0.624261445,0.437581297,0.237605825
653,0.625732892,0.022755913,0.235811874
654,0.627202115,-0.186956643,0.230838671
655,0.62866911,0.859770499,0.241912529
656,0.630133871,0.001622243,0.239737883
657,0.631596393,-0.13555945,0.235499099
658,0.633056672,0.828467393,0.246016547
659,0.634514701,1.504678302,0.266591728
660,0.635970475,0.129891835,0.266026735
661,0.63742399,0.304510985,0.268108904
662,0.63887524,0.014334298,0.265776098
663,0.64032422,0.778025395,0.27500689
664,0.641770925,1.730959909,0.298346043
665,0.643215349,-0.064664426,0.294434726
666,0.644657489,0.988589301,0.306296527
667,0.646097337,0.446373688,0.309890687
668,0.647534891,-0.358658023,0.301456809
669,0.648970143,1.081288552,0.314558268
670,0.65040309,0.900083399,0.324726105
671,0.651833725,0.59780206,0.330259264
672,0.653262045,0.058541804,0.327772617
673,0.654688044,0.025943349,0.324837208
674,0.656111716,1.552894817,0.344367146
675,0.657533057,0.574348833,0.349227667
676,0.658952062,0.687260592,0.355646193
677,0.660368726,1.349040687,0.371493459
678,0.661783043,0.869739284,0.380129695
679,0.663195009,-0.046078354,0.37551713
680,0.664604619,-0.031733276,0.371163189
681,0.666011867,0.404550307,0.373137772
682,0.667416749,-0.164865771,0.366892636
683,0.66881926,-0.220519695,0.359907568
684,0.670219394,-0.425969142,0.350004911
685,0.671617147,0.778453799,0.357732058
686,0.673012514,0.098445115,0.355475426
687,0.674405489,-0.534102695,0.344032466
688,0.675796068,-0.303569282,0.336065769
689,0.677184246,0.093739295,0.334021389
690,0.678570018,1.011455261,0.345444739
691,0.679953379,0.335871025,0.346812606
692,0.681334324,0.548305453,0.351253331
693,0.682712848,0.453278744,0.354241014
694,0.684088946,-0.422356149,0.344440341
695,0.685462614,-0.057781558,0.340070486
696,0.686833847,1.49564208,0.358401716
697,0.688202639,0.422122776,0.360826135
698,0.689568985,-0.682961777,0.347172439
699,0.690932882,0.391674634,0.349327624
700,0.692294324,-0.015730571,0.34551394
701,0.693653306,0.058298061,0.342828572
702,0.695009823,0.062646798,0.340241015
703,0.696363871,0.897331918,0.349878788
704,0.697715445,-0.413222427,0.340250254
705,0.69906454,0.281634724,0.34090203
706,0.700411151,0.736259787,0.348181307
707,0.701755273,0.155744762,0.346883774
708,0.703096902,1.058596622,0.358731031
709,0.704436033,1.401863069,0.375264108
710,0.705772661,1.15772277,0.387930453
711,0.707106781,0.078980097,0.385014474
712,0.708438389,0.933808762,0.394295931
713,0.70976748,-0.158251653,0.387930334
714,0.711094049,0.427583906,0.389976382
715,0.712418091,-0.150837794,0.383759856
716,0.713739602,0.111924624,0.381366074
717,0.715058577,-0.073714393,0.376343668
718,0.716375012,0.250560112,0.37603265
719,0.717688901,-0.410485797,0.366218984
720,0.71900024,-0.289483266,0.358241796
721,0.720309025,0.89256445,0.367462337
722,0.72161525,0.294809414,0.367913187
723,0.722918911,0.222836411,0.367320299
724,0.724220004,-0.188912679,0.360788345
725,0.725518524,1.016350819,0.371739924
726,0.726814465,0.550111112,0.375794172
727,0.728107825,1.186210998,0.388853908
728,0.729398597,0.730731995,0.395184934
729,0.730686778,0.912364272,0.403959632
730,0.731972362,0.757305824,0.410387278
731,0.733255346,0.923159534,0.419007361
732,0.734535725,0.183535933,0.41717732
733,0.735813493,-0.189317472,0.410154283
734,0.737088648,0.171125329,0.408263803
735,0.738361183,0.590543608,0.412279606
736,0.739631095,0.024384413,0.408304036
737,0.740898379,0.661206241,0.413307786
738,0.74216303,0.394472361,0.414501309
739,0.743425045,-0.29418428,0.406029463
740,0.744684418,0.18121289,0.404333949
741,0.745941145,0.011210174,0.400263011
742,0.747195222,1.05616178,0.410951853
743,0.748446644,-0.048538123,0.40596664
744,0.749695407,1.041160124,0.416323543
745,0.750941506,0.846283212,0.423756957
746,0.752184937,0.350016708,0.424178064
747,0.753425695,0.619629386,0.428327143
748,0.754663777,-0.169691762,0.421476841
749,0.755899177,0.141321161,0.419027388
750,0.757131891,0.811038529,0.425919712
751,0.758361915,0.17723235,0.423914194
752,0.759589245,0.39620112,0.424973488
753,0.760813876,0.243114142,0.423894227
754,0.762035803,1.668860991,0.442482054
755,0.763255023,0.691430182,0.447295666
756,0.764471531,-0.450645132,0.436422765
757,0.765685323,-0.756136084,0.421371698
758,0.766896395,0.993176168,0.430735946
759,0.768104741,1.299519672,0.444094956
760,0.769310359,-0.382337224,0.434180915
761,0.770513243,0.008582303,0.429743469
762,0.771713389,-0.310570602,0.420922637
763,0.772910794,-0.396879379,0.41096133
764,0.774105452,0.175315096,0.409119368
765,0.77529736,1.357443456,0.423805237
766,0.776486513,0.710563708,0.429218054
767,0.777672907,0.559741991,0.432455063
768,0.778856538,0.256899262,0.431466818
769,0.780037402,0.293998893,0.431003988
770,0.781215494,0.16699556,0.428792775
771,0.782390811,0.267827385,0.428004742
772,0.783563347,1.904510351,0.449685335
773,0.7847331,0.016574087,0.445192814
774,0.785900064,-0.283101907,0.436636269
775,0.787064236,0.559717496,0.439750314
776,0.788225612,0.453663027,0.441361666
777,0.789384187,-0.981991814,0.42316556
778,0.790539957,0.550540133,0.426375329
779,0.791692919,1.048313294,0.436392248
780,0.792843067,0.800270017,0.442804158
781,0.793990399,0.309139395,0.442393124
782,0.795134909,1.053558766,0.45213294
783,0.796276594,0.203261059,0.450155497
784,0.79741545,0.60241346,0.453625262
785,0.798551473,0.645812296,0.457622886
786,0.799684658,0.501110699,0.459601045
787,0.800815003,0.474141602,0.46118468
788,0.801942501,-0.102990689,0.454954863
789,0.803067151,-0.074874863,0.449163795
790,0.804188947,-0.677240954,0.435167253
791,0.805307886,-0.16412256,0.428332925
792,0.806423963,-0.471825028,0.417276323
793,0.807537175,0.773749048,0.423684657
794,0.808647518,0.944149173,0.432324231
795,0.809754988,0.60673999,0.436155975
796,0.810859581,-0.07172516,0.430589199
797,0.811961292,-0.092815379,0.424785376
798,0.813060119,0.351326522,0.425209582
799,0.814156057,0.589163406,0.428919852
800,0.815249102,0.347032734,0.429225147
801,0.816339251,-0.292967589,0.420653343
802,0.817426499,-0.233813241,0.412976861
803,0.818510842,-0.271288425,0.404839993
804,0.819592278,1.716568545,0.42462045
805,0.820670801,0.658890873,0.429304481
806,0.821746409,-0.991453035,0.410982251
807,0.822819096,0.42345895,0.412616313
808,0.823888861,0.586554823,0.416502714
809,0.824955698,-0.271877796,0.408327937
810,0.826019603,0.664295732,0.413374245
811,0.827080574,0.624755234,0.417780459
812,0.828138607,1.094498024,0.428621769
813,0.829193696,0.818482852,0.435432315
814,0.83024584,1.143195358,0.446546912
815,0.831295034,0.522081291,0.448985159
816,0.832341274,0.581641467,0.452192903
817,0.833384557,0.704171393,0.457004607
818,0.834424878,1.271869762,0.469347239
819,0.835462235,0.29661928,0.468407035
820,0.836496624,1.102223921,0.478220642
821,0.83752804,-0.023120403,0.47290802
822,0.838556481,0.670940003,0.476904511
823,0.839581942,0.852852206,0.483236194
824,0.84060442,0.485944832,0.484613299
825,0.841623911,1.224486734,0.495656252
826,0.842640412,0.024463079,0.490807295
827,0.843653919,0.75163048,0.495543361
828,0.844664429,-0.444125249,0.484530747
829,0.845671937,0.207284217,0.482209802
830,0.846676441,0.186047903,0.479635119
831,0.847677936,0.876575463,0.486225486
832,0.84867642,0.237079294,0.484277308
833,0.849671888,1.119910822,0.493961692
834,0.850664337,0.634385754,0.497111678
835,0.851653764,0.59643427,0.499714613
836,0.852640164,-0.050127353,0.49385184
837,0.853623536,0.450020116,0.494596839
838,0.854603874,0.481419949,0.495740771
839,0.855581176,0.214629289,0.493382335
840,0.856555438,0.313724632,0.492350698
841,0.857526656,0.399274267,0.492453575
842,0.858494828,0.744258507,0.497063041
843,0.859459949,0.644137455,0.500286818
844,0.860422017,1.144373176,0.5099172
845,0.861381028,1.009440167,0.517599285
846,0.862336978,1.447984714,0.530657947
847,0.863289864,0.013003614,0.525343418
848,0.864239682,0.806261324,0.53013128
849,0.865186431,0.415354851,0.529910028
850,0.866130105,0.271324658,0.52787292
851,0.867070701,0.958555711,0.53452611
852,0.868008217,0.216776355,0.531747282
853,0.868942649,0.228327114,0.529145539
854,0.869873993,0.013123238,0.523845494
855,0.870802247,1.211078379,0.533761203
856,0.871727407,1.242094736,0.543820024
857,0.872649469,-0.305028186,0.534411073
858,0.873568431,0.869466854,0.539815247
859,0.874484289,-0.088713762,0.533145666
860,0.87539704,0.757067481,0.537169337
861,0.87630668,-0.026279571,0.531304836
862,0.877213207,0.829608243,0.536271453
863,0.878116617,-0.464793969,0.524869621
864,0.879016907,0.471125553,0.525428653
865,0.879914074,0.533462447,0.526768804
866,0.880808115,0.450213337,0.527035356
867,0.881699026,-0.259769545,0.518275738
868,0.882586804,0.390941076,0.517908335
869,0.883471447,-0.145604332,0.510666549
870,0.88435295,-0.203086841,0.502730191
871,0.885231311,0.631159032,0.505688906
872,0.886106527,0.679071929,0.509214997
873,0.886978595,1.103438458,0.518113315
874,0.887847511,0.066895626,0.513599992
875,0.888713273,0.433591282,0.513844252
876,0.889575876,0.531162694,0.515335083
877,0.89043532,0.571720262,0.517321348
878,0.891291599,-0.052994497,0.511275172
879,0.892144712,0.750698583,0.515620708
880,0.892994654,-0.077816025,0.509268522
881,0.893841424,-0.743136587,0.494304836
882,0.894685018,-0.667942494,0.480337381
883,0.895525433,0.760872039,0.485389173
884,0.896362667,0.971962511,0.493112981
885,0.897196715,0.639511935,0.496344268
886,0.898027576,0.772800181,0.501252592
887,0.898855246,0.695060237,0.505063474
888,0.899679722,1.30698009,0.516663313
889,0.900501002,0.663107353,0.519793749
890,0.901319082,1.169012769,0.529277265
891,0.902133959,0.650449871,0.532031059
892,0.902945632,0.071249344,0.5274418
893,0.903754096,1.132223009,0.536281943
894,0.904559349,0.402875315,0.535819292
895,0.905361388,0.753873992,0.539753795
896,0.90616021,0.027500017,0.534544408
897,0.906955813,0.603770275,0.53662461
898,0.907748193,0.603555667,0.538668036
899,0.908537348,1.344434037,0.549868464
900,0.909323275,0.972631557,0.556230545
901,0.910105971,1.205911644,0.56529057
902,0.910885433,-0.163507765,0.557538509
903,0.911661659,-1.077118027,0.538480997
904,0.912434645,1.287222216,0.54897964
905,0.91320439,0.419400749,0.548549533
906,0.91397089,-0.327413434,0.538843155
907,0.914734143,0.419512119,0.538553536
908,0.915494146,0.302716182,0.536806703
909,0.916250895,0.486145563,0.537379265
910,0.91700439,0.82583338,0.542181373
911,0.917754626,0.234477344,0.539538741
912,0.918501601,1.001143332,0.546473563
913,0.919245313,0.634691068,0.548741817
914,0.919985758,1.63224878,0.563181877
915,0.920722935,1.050641524,0.570202529
916,0.921456841,0.363657165,0.568814039
917,0.922187472,0.472807288,0.568761766
918,0.922914827,1.784399806,0.58439672
919,0.923638903,0.436658962,0.583698988
920,0.924359697,0.503458543,0.583802879
921,0.925077207,-0.11217898,0.57657516
922,0.92579143,0.939895914,0.581982791
923,0.926502363,1.461720061,0.593413949
924,0.927210005,0.71885701,0.595898807
925,0.927914352,1.39891592,0.606214166
926,0.928615402,0.332230337,0.604026496
927,0.929313153,0.17280194,0.600014448
928,0.930007602,0.395147081,0.598629236
929,0.930698746,0.362075972,0.596875668
930,0.931386584,1.146303688,0.604252934
931,0.932071112,0.508472957,0.604125619
932,0.932752329,1.075185285,0.610517979
933,0.933430232,1.243492168,0.61867547
934,0.934104818,-0.434213081,0.607589602
935,0.934776085,-0.168158649,0.59959507
936,0.935444031,1.136746225,0.606798112
937,0.936108653,0.788733354,0.60985446
938,0.936769949,0.547704544,0.610098958
939,0.937427917,0.804766978,0.613278389
940,0.938082554,-0.069538015,0.606400013
941,0.938733858,1.455815399,0.617074072
942,0.939381826,0.703802131,0.618983984
943,0.940026457,0.29107038,0.616186738
944,0.940667748,-0.238263671,0.607356131
945,0.941305697,1.219520528,0.615319908
946,0.941940301,0.412299173,0.613944054
947,0.942571558,-0.147794911,0.606161356
948,0.943199466,0.834574011,0.609754801
949,0.943824024,1.041819744,0.615641475
950,0.944445227,0.88165931,0.619589686
951,0.945063075,1.254113544,0.627639413
952,0.945677565,0.03194642,0.621837795
953,0.946288695,-0.343706612,0.611790359
954,0.946896463,2.173740811,0.630356789
955,0.947500867,1.41456496,0.639901757
956,0.948101904,0.402651311,0.638124585
957,0.948699572,0.56178648,0.638123512
958,0.94929387,0.233637359,0.634497404
959,0.949884794,-0.209732309,0.625950694
960,0.950472344,1.436782113,0.635862827
961,0.951056516,0.371536153,0.633787572
962,0.95163731,0.084705308,0.628538847
963,0.952214722,1.127642963,0.63496542
964,0.952788751,0.690696609,0.636434376
965,0.953359394,0.21398687,0.632605314
966,0.953926651,0.743478703,0.63469708
967,0.954490517,0.575466259,0.63489604
968,0.955050993,0.55578715,0.634874344
969,0.955608075,0.596633768,0.635304868
970,0.956161762,0.49280179,0.634580255
971,0.956712052,-0.284585853,0.625193715
972,0.957258942,0.709351666,0.627030671
973,0.957802431,0.794100407,0.629782677
974,0.958342517,-0.166092249,0.621738553
975,0.958879198,0.866549462,0.625398993
976,0.959412472,0.422718715,0.624017537
977,0.959942337,0.896370654,0.627967834
978,0.960468791,1.185437408,0.635047436
979,0.960991833,1.478712979,0.645162821
980,0.961511461,1.298269299,0.6530478
981,0.962027672,0.708049718,0.654413223
982,0.962540464,0.837850588,0.657148361
983,0.963049837,0.358193549,0.654697537
984,0.963555789,1.434248569,0.663781106
985,0.964058316,0.486913338,0.662630081
986,0.964557418,1.378804313,0.670912385
987,0.965053094,1.061837319,0.675683856
988,0.96554534,0.705250474,0.676659465
989,0.966034155,0.54237946,0.675928473
990,0.966519539,-0.064742039,0.668853998
991,0.967001488,0.100739912,0.663558483
992,0.967480001,0.360681449,0.661067903
993,0.967955077,0.8443466,0.663750887
994,0.968426713,1.522594578,0.673506021
995,0.968894909,0.523432837,0.672617912
996,0.969359662,0.929100236,0.675973654
997,0.969820971,-0.139607415,0.668111384
998,0.970278835,-0.051675083,0.661200047
999,0.97073325,0.03285954,0.655221999
1000,0.971184217,0.69711766,0.656435192
1001,0.971631733,-0.028305076,0.649819493
1002,0.972075797,0.968584339,0.654046655
1003,0.972516406,0.69682315,0.655275464
1004,0.972953561,0.272220132,0.651916742
1005,0.973387258,0.558966536,0.651692629
1006,0.973817497,0.615578045,0.652082801
1007,0.974244276,0.370299446,0.649816275
1008,0.974667594,0.76962254,0.651899099
1009,0.975087448,0.244359334,0.648268998
1010,0.975503838,1.085944451,0.653792202
1011,0.975916762,0.41137744,0.651951015
1012,0.976326218,0.178210715,0.647602201
1013,0.976732206,0.968763542,0.65187633
1014,0.977134723,-0.352992996,0.641731143
1015,0.977533768,1.827782258,0.655414343
1016,0.97792934,1.536092665,0.665555179
1017,0.978321437,-0.6488327,0.652240992
1018,0.978710058,0.962141965,0.656349719
1019,0.979095202,1.398905373,0.665013194
1020,0.979476867,0.423993859,0.663179755
1021,0.979855052,0.437495352,0.661510825
1022,0.980229756,0.449747993,0.659991741
1023,0.980600977,0.475058524,0.658761144
1024,0.980968713,0.87548058,0.661817431
1025,0.981332964,0.719811536,0.663166761
1026,0.981693729,-1.023268006,0.645770788
1027,0.982051005,0.103429855,0.640649676
1028,0.982404792,-0.125675247,0.63302505
1029,0.982755089,1.080561123,0.63882947
1030,0.983101893,-0.454692952,0.627539992
1031,0.983445205,1.215837187,0.634966016
1032,0.983785022,0.426782503,0.633513927
1033,0.984121345,1.84046097,0.647614479
1034,0.98445417,0.184247137,0.643365145
1035,0.984783498,-0.02159262,0.63688159
1036,0.985109326,1.594827887,0.648205698
1037,0.985431655,0.630528151,0.648809433
1038,0.985750482,0.064023161,0.643237472
1039,0.986065806,0.850362777,0.646313012
1040,0.986377628,0.698078933,0.647679389
1041,0.986685944,0.385296318,0.645624042
1042,0.986990755,1.798663266,0.658863425
1043,0.987292059,0.594880103,0.658927739
1044,0.987589855,1.543218596,0.669039965
1045,0.987884142,0.835557663,0.671486318
1046,0.988174919,1.164715269,0.677313328
1047,0.988462185,0.364888065,0.67472744
1048,0.988745939,0.342198054,0.671930075
1049,0.98902618,0.201979664,0.667684376
1050,0.989302907,-0.389139953,0.657170892
1051,0.989576119,0.343061912,0.654557228
1052,0.989845814,1.502467095,0.66436708
1053,0.990111993,1.940118948,0.678442895
1054,0.990374654,-0.270545287,0.669202089
1055,0.990633796,1.918665987,0.682883561
1056,0.990889418,1.377139931,0.690606475
1057,0.99114152,0.804788177,0.692358971
1058,0.9913901,0.006408636,0.685969532
1059,0.991635157,0.715190051,0.686886668
1060,0.991876691,1.340650283,0.694134831
1061,0.992114701,1.25139258,0.700304091
1062,0.992349186,0.047802266,0.694305241
1063,0.992580145,1.366084436,0.701614141
1064,0.992807578,0.086653948,0.696001053
1065,0.993031482,0.263248308,0.692204833
1066,0.993251859,0.498980946,0.690835118
1067,0.993468707,0.743154321,0.691959858
1068,0.993682024,0.154591334,0.687086821
1069,0.993891811,1.600015279,0.696940243
1070,0.994098067,0.452041135,0.695042133
1071,0.99430079,1.44398516,0.703106105
1072,0.994499981,0.044785679,0.697066069
1073,0.994695638,0.80815127,0.698742747
1074,0.994887761,-0.424051041,0.68795836
1075,0.99507635,1.168943681,0.693446398
1076,0.995261402,0.850942628,0.695615292
1077,0.995442919,-0.202686486,0.687083483
1078,0.995620898,1.701644396,0.697956681
1079,0.99579534,1.921259809,0.710640371
1080,0.995966244,0.3341403,0.707433105
1081,0.996133609,0.106940213,0.70199585
1082,0.996297435,1.521060707,0.710624456
1083,0.996457721,-0.103278626,0.703086853
1084,0.996614466,0.402317051,0.700625896
1085,0.996767671,1.448573033,0.708580971
1086,0.996917334,-0.199998591,0.700080276
1087,0.997063455,1.224653536,0.705840051
1088,0.997206033,0.600083548,0.705312967
1089,0.997345068,0.370249261,0.702511132
1090,0.997480559,1.664604422,0.712529421
1091,0.997612506,0.663973605,0.712539434
1092,0.997740909,0.069048931,0.706704319
1093,0.997865767,0.0070731,0.700274289
1094,0.997987079,0.942166278,0.703229547
1095,0.998104845,0.856908539,0.705285132
1096,0.998219065,0.952733122,0.708249032
1097,0.998329739,0.70490971,0.708722591
1098,0.998436865,-0.079229136,0.701426983
1099,0.998540443,1.551789006,0.710373342
1100,0.998640474,0.816400424,0.711907268
1101,0.998736957,1.306496184,0.718177676
1102,0.998829891,1.460445315,0.725762367
1103,0.998919276,-0.414996409,0.715189457
1104,0.999005111,1.794145682,0.726048887
1105,0.999087398,0.269823592,0.722096205
