Time,Ground Truth,Noised Signal,Model Output
0.000537,-0.097396014,-0.145412291,-0.092031956
0.000538,-0.097438577,-0.237488251,-0.092192084
0.000539,-0.097480793,-0.23583968,-0.092762873
0.00054,-0.097522663,-0.17057915,-0.093363181
0.000541,-0.097564186,-0.137844412,-0.093629025
0.000542,-0.097605363,-0.242794854,-0.093733758
0.000543,-0.097646193,-0.139459533,-0.094314329
0.000544,-0.097686676,-0.180232357,-0.094443426
0.000545,-0.097726812,-0.263810725,-0.094770372
0.000546,-0.097766601,-0.237289045,-0.09546458
0.000547,-0.097806043,-0.182017644,-0.096037723
0.000548,-0.097845136,-0.292595044,-0.096334413
0.000549,-0.097883883,-0.131740443,-0.097136408
0.00055,-0.097922281,-0.211036322,-0.097192802
0.000551,-0.097960332,-0.141184185,-0.097625047
0.000552,-0.097998034,-0.175898231,-0.097745679
0.000553,-0.098035388,-0.137596661,-0.097991705
0.000554,-0.098072394,-0.217462628,-0.098099612
0.000555,-0.098109052,-0.06207199,-0.0985495
0.000556,-0.098145361,-0.270900529,-0.098306417
0.000557,-0.098181321,-0.228386312,-0.099024907
0.000558,-0.098216932,-0.096158938,-0.099525772
0.000559,-0.098252195,-0.248248694,-0.099430889
0.00056,-0.098287108,-0.21388225,-0.100023858
0.000561,-0.098321672,-0.143379987,-0.100446224
0.000562,-0.098355887,-0.212969485,-0.100578427
0.000563,-0.098389752,-0.122429854,-0.10099902
0.000564,-0.098423267,-0.198794037,-0.101001084
0.000565,-0.098456433,-0.113878736,-0.101343773
0.000566,-0.09848925,-0.11036719,-0.101295397
0.000567,-0.098521716,-0.235344074,-0.101268962
0.000568,-0.098553832,-0.068582911,-0.101804093
0.000569,-0.098585598,-0.177872189,-0.101568446
0.00057,-0.098617014,-0.20017245,-0.101834655
0.000571,-0.098648079,-0.131044001,-0.102200009
0.000572,-0.098678794,-0.059770949,-0.102249175
0.000573,-0.098709158,-0.091965112,-0.101973742
0.000574,-0.098739171,-0.115665896,-0.101827733
0.000575,-0.098768834,-0.136054331,-0.101780064
0.000576,-0.098798146,-0.121383325,-0.101861522
0.000577,-0.098827106,-0.105019132,-0.101888135
0.000578,-0.098855716,-0.045999128,-0.101832762
0.000579,-0.098883974,-0.161458982,-0.101482347
0.00058,-0.098911881,-0.090161231,-0.101690501
0.000581,-0.098939437,-0.105217106,-0.101577409
0.000582,-0.098966641,-0.098181722,-0.101533934
0.000583,-0.098993493,-0.067608223,-0.101453632
0.000584,-0.099019994,-0.208193504,-0.101199836
0.000585,-0.099046143,-0.077223261,-0.101578526
0.000586,-0.099071939,-0.092553507,-0.101397753
0.000587,-0.099097384,-0.176081605,-0.101274103
0.000588,-0.099122477,-0.120472305,-0.10149648
0.000589,-0.099147218,-0.11858056,-0.10149686
0.00059,-0.099171606,-0.189525129,-0.101508617
0.000591,-0.099195642,-0.041980503,-0.101804592
0.000592,-0.099219325,-0.114400949,-0.101456419
0.000593,-0.099242656,-0.033146229,-0.101431906
0.000594,-0.099265635,-0.1173798,-0.101072341
0.000595,-0.09928826,-0.033008031,-0.101055816
0.000596,-0.099310533,-0.177425627,-0.100675628
0.000597,-0.099332453,-0.093997128,-0.100944072
0.000598,-0.09935402,-0.084018485,-0.100835651
0.000599,-0.099375235,-0.025760626,-0.100690901
0.0006,-0.099396096,-0.079241538,-0.100276649
0.000601,-0.099416603,-0.095332723,-0.100113496
0.000602,-0.099436758,-0.035904184,-0.099998966
0.000603,-0.099456559,-0.073261975,-0.099625543
0.000604,-0.099476007,-0.024347413,-0.099400923
0.000605,-0.099495102,-0.111519468,-0.099009648
0.000606,-0.099513843,-0.142650241,-0.099008568
0.000607,-0.09953223,-0.123348227,-0.099127837
0.000608,-0.099550264,-0.131404638,-0.099151954
0.000609,-0.099567944,-0.082799377,-0.099236861
0.00061,-0.09958527,-0.100039744,-0.099076629
0.000611,-0.099602243,-0.289784806,-0.099022165
0.000612,-0.099618861,-0.069703403,-0.099830031
0.000613,-0.099635126,-0.110408425,-0.09957023
0.000614,-0.099651036,0.046184892,-0.099556506
0.000615,-0.099666593,-0.052872268,-0.098845281
0.000616,-0.099681795,-0.062903407,-0.098560266
0.000617,-0.099696643,-0.011470339,-0.098321341
0.000618,-0.099711137,-0.116135827,-0.097819641
0.000619,-0.099725277,-0.009625296,-0.097824141
0.00062,-0.099739063,-0.091433092,-0.097384229
0.000621,-0.099752494,0.011008617,-0.097295955
0.000622,-0.09976557,-0.061843901,-0.096747205
0.000623,-0.099778292,-0.118784363,-0.096492484
0.000624,-0.09979066,-0.007151936,-0.096508235
0.000625,-0.099802673,-0.108357348,-0.096032336
0.000626,-0.099814331,-0.052388195,-0.096023202
0.000627,-0.099825635,-0.039822959,-0.095752761
0.000628,-0.099836584,-0.089567615,-0.095427915
0.000629,-0.099847179,0.030749544,-0.095329382
0.00063,-0.099857418,-0.002986037,-0.094695479
0.000631,-0.099867303,-0.029668945,-0.09420608
0.000632,-0.099876833,-0.047145462,-0.093872041
0.000633,-0.099886008,-0.058804358,-0.093566954
0.000634,-0.099894828,0.060126909,-0.093353294
0.000635,-0.099903293,-0.001394671,-0.092572242
0.000636,-0.099911404,-0.111892829,-0.092091613
0.000637,-0.099919159,0.000158187,-0.092110217
0.000638,-0.099926559,0.035967267,-0.091635376
0.000639,-0.099933605,0.070314496,-0.090979755
0.00064,-0.099940295,0.056526739,-0.090186536
0.000641,-0.09994663,-0.014792827,-0.089436702
0.000642,-0.09995261,0.072655959,-0.089012653
0.000643,-0.099958235,0.007638933,-0.088215567
0.000644,-0.099963504,0.032981507,-0.087733597
0.000645,-0.099968419,0.004568342,-0.087124951
0.000646,-0.099972978,-0.0577482,-0.086627558
0.000647,-0.099977182,0.009358365,-0.086423159
0.000648,-0.099981031,0.097952467,-0.085928209
0.000649,-0.099984525,0.045819233,-0.084988482
0.00065,-0.099987663,-0.071874032,-0.08430323
0.000651,-0.099990446,-0.022994444,-0.084182978
0.000652,-0.099992874,0.045081175,-0.083824873
0.000653,-0.099994947,0.084022274,-0.083152875
0.000654,-0.099996664,0.009315514,-0.082367092
0.000655,-0.099998026,-0.093103319,-0.081895888
0.000656,-0.099999033,-0.044049432,-0.081898712
0.000657,-0.099999684,0.007962003,-0.081665784
0.000658,-0.09999998,0.09727887,-0.081205942
0.000659,-0.099999921,-0.034016348,-0.080302149
0.00066,-0.099999507,0.0289616,-0.080028929
0.000661,-0.099998737,0.103847368,-0.079482794
0.000662,-0.099997612,-0.010816277,-0.078594416
0.000663,-0.099996131,0.051800428,-0.078265116
0.000664,-0.099994295,0.146068735,-0.077614456
0.000665,-0.099992104,0.127083214,-0.076556593
0.000666,-0.099989558,0.100700954,-0.075586975
0.000667,-0.099986657,0.088148301,-0.074724182
0.000668,-0.0999834,-0.008965708,-0.07393153
0.000669,-0.099979788,0.044900996,-0.073603213
0.00067,-0.09997582,0.047739257,-0.073024534
0.000671,-0.099971498,0.011953259,-0.07243377
0.000672,-0.09996682,0.071110507,-0.07200668
0.000673,-0.099961787,0.029684408,-0.071283221
0.000674,-0.099956399,0.002799071,-0.070784621
0.000675,-0.099950656,0.040037536,-0.070343688
0.000676,-0.099944558,0.102156368,-0.069781907
0.000677,-0.099938104,0.042142627,-0.068947583
0.000678,-0.099931296,0.066983688,-0.068387143
0.000679,-0.099924132,-0.074830713,-0.067714527
0.00068,-0.099916613,0.069687742,-0.067681149
0.000681,-0.09990874,0.007820382,-0.066987775
0.000682,-0.099900511,0.046447702,-0.066599213
0.000683,-0.099891928,0.067335441,-0.06602449
0.000684,-0.099882989,-0.021926061,-0.065364435
0.000685,-0.099873696,-0.014040511,-0.065134443
0.000686,-0.099864047,0.154671361,-0.064847201
0.000687,-0.099854044,0.061948821,-0.063788749
0.000688,-0.099843686,0.028763475,-0.063174561
0.000689,-0.099832974,0.033934189,-0.062714934
0.00069,-0.099821907,0.053737628,-0.062205099
0.000691,-0.099810485,-0.026710477,-0.061603986
0.000692,-0.099798708,-0.058144597,-0.06139328
0.000693,-0.099786577,-0.0335616,-0.061321765
0.000694,-0.099774091,-0.063665798,-0.061151229
0.000695,-0.099761251,0.056969166,-0.061129496
0.000696,-0.099748056,0.07158697,-0.060583852
0.000697,-0.099734507,0.073793372,-0.059920065
0.000698,-0.099720603,0.044826348,-0.059253946
0.000699,-0.099706345,-0.100734258,-0.058706395
0.0007,-0.099691733,-0.022797483,-0.058805775
0.000701,-0.099676767,0.071904646,-0.058633164
0.000702,-0.099661447,0.00648871,-0.057994299
0.000703,-0.099645772,-0.052425329,-0.057663381
0.000704,-0.099629743,0.018403985,-0.057580113
0.000705,-0.099613361,0.000504731,-0.057174399
0.000706,-0.099596624,0.12205746,-0.056862906
0.000707,-0.099579534,0.060109769,-0.05601006
0.000708,-0.09956209,0.077565182,-0.055419527
0.000709,-0.099544292,-0.094161068,-0.054765057
0.00071,-0.09952614,0.04937664,-0.054876417
0.000711,-0.099507635,0.122787068,-0.054349307
0.000712,-0.099488776,-0.010270393,-0.053532369
0.000713,-0.099469564,0.114808057,-0.053257648
0.000714,-0.099449998,0.047726513,-0.052481566
0.000715,-0.099430079,-0.117982734,-0.051978756
0.000716,-0.099409807,0.047144207,-0.052249029
0.000717,-0.099389181,0.063342102,-0.051746726
0.000718,-0.099368202,0.04813342,-0.051197104
0.000719,-0.099346871,0.042061262,-0.050723113
0.00072,-0.099325186,-0.018133625,-0.050272569
0.000721,-0.099303148,0.03767946,-0.050088242
0.000722,-0.099280758,-0.079240352,-0.049681444
0.000723,-0.099258015,-0.016002836,-0.049745858
0.000724,-0.099234919,-0.104692444,-0.049570508
0.000725,-0.09921147,0.047003547,-0.049787335
0.000726,-0.099187669,0.121159586,-0.04930418
0.000727,-0.099163516,0.008922814,-0.048495993
0.000728,-0.09913901,-0.069212997,-0.048199967
0.000729,-0.099114152,0.026796809,-0.048267491
0.00073,-0.099088942,-0.044223406,-0.047931552
0.000731,-0.09906338,0.042456889,-0.047885671
0.000732,-0.099037465,0.045619705,-0.047435854
0.000733,-0.099011199,-0.051750541,-0.046977714
0.000734,-0.098984581,-0.00129823,-0.04698322
0.000735,-0.098957612,-0.082826324,-0.046733242
0.000736,-0.098930291,-0.061844031,-0.046870206
0.000737,-0.098902618,-0.060582455,-0.046896905
0.000738,-0.098874594,0.066538889,-0.046928629
0.000739,-0.098846219,-0.00523314,-0.04637875
0.00074,-0.098817492,-0.005985214,-0.046153918
0.000741,-0.098788414,-0.146741169,-0.045932785
0.000742,-0.098758985,-0.002324511,-0.046344407
0.000743,-0.098729206,-0.121995392,-0.046129365
0.000744,-0.098699075,-0.036033749,-0.046437405
0.000745,-0.098668594,0.051104592,-0.04632112
0.000746,-0.098637763,-0.058596661,-0.045839559
0.000747,-0.098606581,-0.137106096,-0.0458587
0.000748,-0.098575048,-0.00276531,-0.04623187
0.000749,-0.098543165,0.047760679,-0.045967355
0.00075,-0.098510933,-0.083825174,-0.045522295
0.000751,-0.09847835,0.001310522,-0.045631479
0.000752,-0.098445417,-0.091194402,-0.045363624
0.000753,-0.098412134,-0.035062574,-0.04554686
0.000754,-0.098378502,-0.073536178,-0.045453303
0.000755,-0.09834452,-0.091815794,-0.045526132
0.000756,-0.098310189,0.033042123,-0.045661137
0.000757,-0.098275509,-0.080795983,-0.045284722
0.000758,-0.098240479,0.006826163,-0.04541038
0.000759,-0.0982051,-0.072498896,-0.045160908
0.00076,-0.098169373,-0.056066021,-0.045249879
0.000761,-0.098133296,-0.015823748,-0.045226894
0.000762,-0.098096871,-0.016742982,-0.045081399
0.000763,-0.098060098,0.023267695,-0.04493371
0.000764,-0.098022976,-0.097766964,-0.044598278
0.000765,-0.097985505,-0.080110893,-0.044815056
0.000766,-0.097947687,-0.036575996,-0.044919565
0.000767,-0.09790952,-0.0746076,-0.044868849
0.000768,-0.097871006,-0.093719702,-0.044944424
0.000769,-0.097832144,-0.177911962,-0.045151372
0.00077,-0.097792934,-0.043246032,-0.045714386
0.000771,-0.097753377,-0.166622643,-0.045658119
0.000772,-0.097713472,-0.033661464,-0.04616455
0.000773,-0.097673221,-0.037607926,-0.046064325
0.000774,-0.097632622,-0.080767192,-0.045982186
0.000775,-0.097591676,-0.094606295,-0.046078231
0.000776,-0.097550384,-0.012854831,-0.0462403
0.000777,-0.097508745,-0.111200226,-0.046055816
0.000778,-0.097466759,-0.180935769,-0.046328072
0.000779,-0.097424428,-0.059234914,-0.046903998
0.00078,-0.09738175,-0.148964608,-0.046894245
0.000781,-0.097338726,-0.129647922,-0.047297791
0.000782,-0.097295356,0.000176769,-0.047645196
0.000783,-0.097251641,-0.047690449,-0.047377378
0.000784,-0.09720758,-0.092716077,-0.047339402
0.000785,-0.097163173,-0.239746152,-0.047526393
0.000786,-0.097118422,-0.112460969,-0.048344076
0.000787,-0.097073325,-0.142726052,-0.048569258
0.000788,-0.097027883,-0.129580999,-0.048947293
0.000789,-0.096982097,-0.122088442,-0.049291611
0.00079,-0.096935966,-0.132605184,-0.049605511
0.000791,-0.096889491,-0.220906143,-0.049944665
0.000792,-0.096842671,-0.164354077,-0.050661881
0.000793,-0.096795508,-0.115811459,-0.051121023
0.000794,-0.096748,-0.261682632,-0.051376566
0.000795,-0.096700149,-0.128575017,-0.052279685
0.000796,-0.096651954,-0.194293865,-0.052622043
0.000797,-0.096603416,-0.20103596,-0.053212892
0.000798,-0.096554534,-0.199435709,-0.053805813
0.000799,-0.096505309,-0.237053076,-0.054412119
0.0008,-0.096455742,-0.112080574,-0.055195883
0.000801,-0.096405832,-0.142667062,-0.055450827
0.000802,-0.096355579,-0.25234848,-0.05579786
0.000803,-0.096304984,-0.148062838,-0.056655549
0.000804,-0.096254046,-0.227244111,-0.057041124
0.000805,-0.096202767,-0.116282303,-0.057765298
0.000806,-0.096151146,-0.195535011,-0.057975255
0.000807,-0.096099183,-0.175641558,-0.058550604
0.000808,-0.096046879,-0.237291721,-0.05901853
0.000809,-0.095994234,-0.256407615,-0.059758041
0.00081,-0.095941247,-0.078052408,-0.060592461
0.000811,-0.09588792,-0.094180877,-0.060625814
0.000812,-0.095834252,-0.198574135,-0.060742602
0.000813,-0.095780243,-0.10507328,-0.061315343
0.000814,-0.095725894,-0.148324951,-0.061449718
0.000815,-0.095671205,-0.196853834,-0.061769903
0.000816,-0.095616176,-0.289601912,-0.06234375
0.000817,-0.095560808,-0.222556381,-0.063351654
0.000818,-0.095505099,-0.239854513,-0.064008445
0.000819,-0.095449052,-0.142485239,-0.064745471
0.00082,-0.095392665,-0.250666424,-0.065034717
0.000821,-0.095335939,-0.204208652,-0.06582281
0.000822,-0.095278875,-0.260420564,-0.066408522
0.000823,-0.095221472,-0.148552144,-0.067232221
0.000824,-0.095163731,-0.359724483,-0.067555711
0.000825,-0.095105652,-0.13436959,-0.068828687
0.000826,-0.095047234,-0.215041033,-0.069063589
0.000827,-0.094988479,-0.308748194,-0.069688037
0.000828,-0.094929387,-0.184660744,-0.070682235
0.000829,-0.094869957,-0.176609285,-0.071154043
0.00083,-0.09481019,-0.20383121,-0.071584255
0.000831,-0.094750087,-0.234278535,-0.072107792
0.000832,-0.094689646,-0.228063244,-0.072795749
0.000833,-0.09462887,-0.061838168,-0.073419899
0.000834,-0.094567757,-0.353772459,-0.073298953
0.000835,-0.094506308,-0.170401526,-0.0744932
0.000836,-0.094444523,-0.185919525,-0.074866474
0.000837,-0.094382402,-0.241468358,-0.075336322
0.000838,-0.094319947,-0.235358467,-0.076019153
0.000839,-0.094257156,-0.232689518,-0.076701596
0.00084,-0.09419403,-0.265474859,-0.077339686
0.000841,-0.09413057,-0.179208512,-0.078127891
0.000842,-0.094066775,-0.200926051,-0.078516588
0.000843,-0.094002646,-0.231287738,-0.079025276
0.000844,-0.093938183,-0.095900635,-0.07964424
0.000845,-0.093873386,-0.165137191,-0.079640582
0.000846,-0.093808255,-0.150544273,-0.079968326
0.000847,-0.093742792,-0.301163075,-0.080242053
0.000848,-0.093676995,-0.232475605,-0.081171051
0.000849,-0.093610865,-0.336797355,-0.081768684
0.00085,-0.093544403,-0.322693381,-0.082853884
0.000851,-0.093477608,-0.317963895,-0.083863676
0.000852,-0.093410482,-0.211336784,-0.084843807
0.000853,-0.093343023,-0.255042098,-0.085340343
0.000854,-0.093275233,-0.171253054,-0.086053804
0.000855,-0.093207111,-0.168310663,-0.086357996
0.000856,-0.093138658,-0.219239432,-0.086652055
0.000857,-0.093069875,-0.207590386,-0.08721488
0.000858,-0.09300076,-0.266621029,-0.087685078
0.000859,-0.092931315,-0.295930593,-0.088414058
0.00086,-0.09286154,-0.274892421,-0.08927194
0.000861,-0.092791435,-0.19610255,-0.090043992
0.000862,-0.092721,-0.262339204,-0.090477571
0.000863,-0.092650236,-0.229288941,-0.09118139
0.000864,-0.092579143,-0.210611959,-0.091736138
0.000865,-0.092507721,-0.308036847,-0.092220142
0.000866,-0.09243597,-0.173875537,-0.09314996
0.000867,-0.09236389,-0.167537016,-0.093418546
0.000868,-0.092291483,-0.306428829,-0.093688667
0.000869,-0.092218747,-0.235813039,-0.094574749
0.00087,-0.092145684,-0.2077392,-0.095117569
0.000871,-0.092072294,-0.270027409,-0.095538311
0.000872,-0.091998576,-0.174685517,-0.096260279
0.000873,-0.091924531,-0.280717572,-0.096551366
0.000874,-0.09185016,-0.171966803,-0.097349405
0.000875,-0.091775463,-0.164369505,-0.097609214
0.000876,-0.091700439,-0.211721742,-0.097831585
0.000877,-0.09162509,-0.216155032,-0.098252907
0.000878,-0.091549415,-0.304684361,-0.098702461
0.000879,-0.091473414,-0.211513542,-0.099568494
0.00088,-0.091397089,-0.285515874,-0.100017279
0.000881,-0.091320439,-0.177296154,-0.100799367
0.000882,-0.091243465,-0.194197192,-0.101054467
0.000883,-0.091166166,-0.206228579,-0.101387545
0.000884,-0.091088543,-0.211478414,-0.101778805
0.000885,-0.091010597,-0.217997239,-0.102215849
0.000886,-0.090932327,-0.33444769,-0.102686837
0.000887,-0.090853735,-0.161328925,-0.103677347
0.000888,-0.090774819,-0.176112916,-0.103859887
0.000889,-0.090695581,-0.158831437,-0.104085565
0.00089,-0.090616021,-0.259855075,-0.104261696
0.000891,-0.090536139,-0.168396138,-0.104884475
0.000892,-0.090455935,-0.159498033,-0.105086952
0.000893,-0.09037541,-0.243407872,-0.105263561
0.000894,-0.090294563,-0.234585232,-0.105822682
0.000895,-0.090213396,-0.217934071,-0.106340744
0.000896,-0.090131908,-0.268520264,-0.106744945
0.000897,-0.0900501,-0.232725292,-0.10740906
0.000898,-0.089967972,-0.189314063,-0.10788697
0.000899,-0.089885525,-0.244812828,-0.108167037
0.0009,-0.089802758,-0.157716273,-0.108702734
0.000901,-0.089719672,-0.247773057,-0.108807176
0.000902,-0.089636267,-0.180311589,-0.109353259
0.000903,-0.089552543,-0.190381028,-0.10958907
0.000904,-0.089468502,-0.268323131,-0.109867528
0.000905,-0.089384142,-0.138202238,-0.110508792
0.000906,-0.089299465,-0.168359589,-0.110536709
0.000907,-0.089214471,-0.176339165,-0.110735476
0.000908,-0.08912916,-0.062707276,-0.110926643
0.000909,-0.089043532,-0.223349386,-0.110586643
0.00091,-0.088957588,-0.232462638,-0.111019515
0.000911,-0.088871327,-0.278343191,-0.11149171
0.000912,-0.088784751,-0.178481261,-0.112173185
0.000913,-0.088697859,-0.133176624,-0.112414658
0.000914,-0.088610653,-0.183416037,-0.112406358
0.000915,-0.088523131,-0.207785609,-0.112631105
0.000916,-0.088435295,-0.070572925,-0.112989023
0.000917,-0.088347145,-0.14314012,-0.112690531
0.000918,-0.08825868,-0.129911417,-0.112729147
0.000919,-0.088169903,-0.1651057,-0.11269293
0.00092,-0.088080811,-0.028545329,-0.112838805
0.000921,-0.087991407,-0.074135904,-0.112374961
0.000922,-0.087901691,-0.125942036,-0.112119138
0.000923,-0.087811662,-0.213154181,-0.112100601
0.000924,-0.087721321,-0.104597321,-0.112437733
0.000925,-0.087630668,-0.097108369,-0.112307057
0.000926,-0.087539704,-0.142675463,-0.112136096
0.000927,-0.087448429,-0.069944558,-0.112187512
0.000928,-0.087356843,-0.222037939,-0.111931868
0.000929,-0.087264947,-0.252446134,-0.11231716
0.00093,-0.087172741,-0.147407629,-0.112860501
0.000931,-0.087080225,-0.089230093,-0.112918511
0.000932,-0.086987399,-0.204554907,-0.112727351
0.000933,-0.086894265,-0.075718376,-0.113053277
0.000934,-0.086800822,-0.166926118,-0.112805188
0.000935,-0.08670707,-0.175945844,-0.112962238
0.000936,-0.08661301,-0.144082187,-0.113118619
0.000937,-0.086518643,-0.124722841,-0.113178596
0.000938,-0.086423968,-0.038950294,-0.113136545
0.000939,-0.086328986,-0.146386723,-0.11270915
0.00094,-0.086233698,0.030354109,-0.112755999
0.000941,-0.086138103,-0.069933136,-0.112026438
0.000942,-0.086042202,-0.131616665,-0.111727968
0.000943,-0.085945995,0.047827774,-0.111724451
0.000944,-0.085849483,-0.161522492,-0.110910758
0.000945,-0.085752666,-0.030391334,-0.111040369
0.000946,-0.085655544,-0.076179579,-0.110605672
0.000947,-0.085558118,0.062374709,-0.110362336
0.000948,-0.085460387,-0.162323264,-0.10949114
0.000949,-0.085362354,0.007730685,-0.109623209
0.00095,-0.085264016,-0.152797225,-0.109001145
0.000951,-0.085165376,-0.08212846,-0.109079525
